age,employed_now,employed_wife,employed_out_wife,college_deg,children,condition,married,c_list,t_list,c_outside_self,c_outside_guess,c_outside_confidence,t_outside_guess,t_outside_confidence,t_outside_mean,c_outside_mean,c_outside_guess_frac,t_outside_guess_frac,c_outside_wedge,t_outside_wedge
35,2,0,0,TRUE,4,0,TRUE,2,NA,1,36.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.36900001525878906,NA,-45.5175808917035,NA
35,2,0,0,TRUE,4,1,TRUE,NA,1,NA,NA,NA,56.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.5640000152587891,NA,-24.05547196238146
35,2,0,0,TRUE,4,0,TRUE,3,NA,0,33.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.33799999237060546,NA,-48.61758318052186,NA
35,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,56.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5609999847412109,NA,-24.355475014139273
35,2,0,0,TRUE,4,1,TRUE,NA,1,NA,NA,NA,60.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.6040000152587891,NA,-20.05547196238146
35,2,1,2,FALSE,4,0,TRUE,3,NA,0,46.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.46900001525878904,NA,-35.5175808917035,NA
35,1,1,2,FALSE,3,1,TRUE,NA,2,NA,NA,NA,38.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.38599998474121094,NA,-41.85547501413927
35,2,1,2,FALSE,4,0,TRUE,1,NA,1,67.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.6730000305175782,NA,-15.117579365824596,NA
35,2,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,57.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.5720000076293945,NA,-23.255472725320914
35,2,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,63.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.639000015258789,NA,-16.55547196238146
35,1,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,48.79999923706055,5,80.45547348826037,82.41758241758241,NA,0.4879999923706055,NA,-31.65547425119982
35,2,0,0,FALSE,4,0,TRUE,2,NA,1,100,5,NA,NA,80.45547348826037,82.41758241758241,1,NA,17.58241758241759,NA
35,2,1,2,TRUE,4,0,TRUE,1,NA,1,69.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.6990000152587891,NA,-12.517580891703503,NA
35,2,0,0,TRUE,4,0,TRUE,1,NA,1,33.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.3370000076293945,NA,-48.717581654642956,NA
35,2,1,2,TRUE,4,1,TRUE,NA,3,NA,NA,NA,74.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.7480000305175781,NA,-5.655470436502554
29,1,0,0,TRUE,1,1,TRUE,NA,2,NA,NA,NA,36.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.3659999847412109,NA,-43.85547501413927
0,2,1,2,TRUE,4,1,TRUE,NA,2,NA,NA,NA,38.5,5,80.45547348826037,82.41758241758241,NA,0.385,NA,-41.95547348826037
35,2,1,2,TRUE,4,0,TRUE,3,NA,1,71.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7169999694824218,NA,-10.717585469340221,NA
35,1,0,0,TRUE,3,0,TRUE,1,NA,1,47.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.4779999923706055,NA,-34.61758318052186,NA
35,2,1,2,TRUE,3,0,TRUE,1,NA,1,57.29999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.5729999923706055,NA,-25.117583180521862,NA
35,2,1,2,TRUE,4,1,TRUE,NA,4,NA,NA,NA,38.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.38299999237060545,NA,-42.15547425119982
35,2,1,2,TRUE,4,1,TRUE,NA,4,NA,NA,NA,38.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.38599998474121094,NA,-41.85547501413927
35,2,1,2,TRUE,4,0,TRUE,1,NA,1,32,5,NA,NA,80.45547348826037,82.41758241758241,0.32,NA,-50.41758241758241,NA
35,2,1,2,FALSE,3,0,TRUE,2,NA,1,43.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.43099998474121093,NA,-39.317583943461315,NA
35,2,1,2,FALSE,4,0,TRUE,2,NA,1,62,5,NA,NA,80.45547348826037,82.41758241758241,0.62,NA,-20.41758241758241,NA
35,2,1,2,TRUE,4,1,TRUE,NA,1,NA,NA,NA,54.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5409999847412109,NA,-26.355475014139273
35,2,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,81.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.8169999694824219,NA,1.2445234599818207
35,2,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,52,5,80.45547348826037,82.41758241758241,NA,0.52,NA,-28.455473488260367
34,2,1,2,FALSE,4,0,TRUE,3,NA,1,56.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.5640000152587891,NA,-26.017580891703503,NA
34,2,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,32.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.3290000152587891,NA,-47.55547196238146
34,2,0,0,FALSE,4,0,TRUE,3,NA,0,33.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.3370000076293945,NA,-48.717581654642956,NA
34,2,0,0,TRUE,6,0,TRUE,1,NA,0,40,5,NA,NA,80.45547348826037,82.41758241758241,0.4,NA,-42.41758241758241,NA
34,2,1,2,TRUE,4,1,TRUE,NA,1,NA,NA,NA,46.79999923706055,5,80.45547348826037,82.41758241758241,NA,0.46799999237060547,NA,-33.65547425119982
34,2,1,2,TRUE,4,0,TRUE,2,NA,1,68,5,NA,NA,80.45547348826037,82.41758241758241,0.68,NA,-14.417582417582409,NA
34,2,1,2,TRUE,4,0,TRUE,2,NA,1,58.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.5819999694824218,NA,-24.21758546934022,NA
34,2,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,52.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.529000015258789,NA,-27.55547196238146
34,2,0,0,TRUE,3,0,TRUE,1,NA,1,60.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.6079999923706054,NA,-21.617583180521862,NA
34,2,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,44.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.4420000076293945,NA,-36.255472725320914
34,2,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,57.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.575999984741211,NA,-22.855475014139273
33,2,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,40.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.40299999237060546,NA,-40.15547425119982
33,2,0,0,FALSE,5,0,TRUE,1,NA,1,60.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6070000076293945,NA,-21.717581654642956,NA
34,2,1,2,TRUE,4,0,TRUE,3,NA,1,36.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.3609999847412109,NA,-46.317583943461315,NA
34,2,0,0,TRUE,3,1,TRUE,NA,2,NA,NA,NA,44.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.4490000152587891,NA,-35.55547196238146
34,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,45.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.45099998474121095,NA,-35.35547501413927
34,2,1,2,TRUE,3,0,TRUE,2,NA,1,70.30000305175781,5,NA,NA,80.45547348826037,82.41758241758241,0.7030000305175781,NA,-12.117579365824596,NA
34,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,42.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.42700000762939455,NA,-37.755472725320914
34,2,1,2,TRUE,4,0,TRUE,3,NA,1,41,5,NA,NA,80.45547348826037,82.41758241758241,0.41,NA,-41.41758241758241,NA
33,2,0,0,TRUE,4,0,TRUE,1,NA,1,64.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6409999847412109,NA,-18.317583943461315,NA
33,2,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,42.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.42200000762939455,NA,-38.255472725320914
33,2,0,0,TRUE,3,0,TRUE,2,NA,1,42.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.42900001525878906,NA,-39.5175808917035,NA
33,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,61.400001525878906,5,80.45547348826037,82.41758241758241,NA,0.6140000152587891,NA,-19.05547196238146
33,2,0,0,FALSE,3,1,TRUE,NA,3,NA,NA,NA,58.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5880000305175781,NA,-21.655470436502554
33,2,0,0,FALSE,4,0,TRUE,3,NA,1,51.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.514000015258789,NA,-31.017580891703503,NA
33,2,1,2,FALSE,4,1,TRUE,NA,2,NA,NA,NA,100,5,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
33,2,0,0,FALSE,3,0,TRUE,3,NA,1,33.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.33599998474121096,NA,-48.817583943461315,NA
33,2,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,49,5,80.45547348826037,82.41758241758241,NA,0.49,NA,-31.455473488260367
33,2,0,0,FALSE,4,0,TRUE,3,NA,0,35.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.3509999847412109,NA,-47.317583943461315,NA
33,2,0,0,FALSE,4,0,TRUE,1,NA,0,32.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.3290000152587891,NA,-49.5175808917035,NA
33,2,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,50.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5070000076293946,NA,-29.755472725320914
33,2,1,2,TRUE,5,0,TRUE,2,NA,0,40.5,5,NA,NA,80.45547348826037,82.41758241758241,0.405,NA,-41.91758241758241,NA
33,2,1,2,TRUE,4,1,TRUE,NA,3,NA,NA,NA,39.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.3970000076293945,NA,-40.755472725320914
33,2,1,2,TRUE,4,0,TRUE,3,NA,1,53.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.5370000076293945,NA,-28.717581654642956,NA
33,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,48.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.4859999847412109,NA,-31.855475014139273
33,2,0,0,TRUE,3,1,TRUE,NA,4,NA,NA,NA,61.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.6119999694824219,NA,-19.25547654001818
33,2,1,2,TRUE,4,0,TRUE,1,NA,0,35.5,5,NA,NA,80.45547348826037,82.41758241758241,0.355,NA,-46.91758241758241,NA
33,2,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,47.599998474121094,5,80.45547348826037,82.41758241758241,NA,0.4759999847412109,NA,-32.85547501413927
33,2,0,0,TRUE,3,0,TRUE,2,NA,0,65.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.659000015258789,NA,-16.517580891703503,NA
33,2,0,0,FALSE,3,1,TRUE,NA,4,NA,NA,NA,53.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.5320000076293945,NA,-27.255472725320914
33,2,1,2,FALSE,4,0,TRUE,1,NA,0,51,5,NA,NA,80.45547348826037,82.41758241758241,0.51,NA,-31.41758241758241,NA
33,2,0,0,TRUE,5,0,TRUE,3,NA,0,22.399999618530273,5,NA,NA,80.45547348826037,82.41758241758241,0.22399999618530272,NA,-60.017582799052136,NA
33,2,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,87.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.8780000305175781,NA,7.344529563497446
33,2,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,51.70000076293945,5,80.45547348826037,82.41758241758241,NA,0.5170000076293946,NA,-28.755472725320914
33,2,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,55.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5580000305175781,NA,-24.655470436502554
33,2,0,0,FALSE,3,0,TRUE,2,NA,1,61.400001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.6140000152587891,NA,-21.017580891703503,NA
32,2,1,2,FALSE,3,0,TRUE,2,NA,1,66.19999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.6619999694824219,NA,-16.21758546934022,NA
32,2,0,0,FALSE,4,0,TRUE,3,NA,0,63.70000076293945,5,NA,NA,80.45547348826037,82.41758241758241,0.6370000076293946,NA,-18.717581654642956,NA
32,2,0,0,FALSE,3,1,TRUE,NA,4,NA,NA,NA,72,5,80.45547348826037,82.41758241758241,NA,0.72,NA,-8.455473488260367
32,1,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,30.5,5,80.45547348826037,82.41758241758241,NA,0.305,NA,-49.95547348826037
32,1,0,0,TRUE,4,0,TRUE,2,NA,0,32.5,5,NA,NA,80.45547348826037,82.41758241758241,0.325,NA,-49.91758241758241,NA
32,1,0,0,TRUE,4,0,TRUE,2,NA,0,37.599998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.37599998474121094,NA,-44.817583943461315,NA
32,2,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,44.20000076293945,5,80.45547348826037,82.41758241758241,NA,0.4420000076293945,NA,-36.255472725320914
28,1,1,2,TRUE,2,0,TRUE,1,NA,1,36.5,3,NA,NA,80.45547348826037,82.41758241758241,0.365,NA,-45.91758241758241,NA
32,1,0,0,FALSE,4,0,TRUE,3,NA,0,35.79999923706055,5,NA,NA,80.45547348826037,82.41758241758241,0.3579999923706055,NA,-46.61758318052186,NA
32,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,50.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.5029999923706054,NA,-30.15547425119982
28,1,1,1,FALSE,2,1,TRUE,NA,1,NA,NA,NA,48.20000076293945,4,80.45547348826037,82.41758241758241,NA,0.48200000762939454,NA,-32.255472725320914
28,1,1,1,TRUE,2,0,TRUE,1,NA,1,55.099998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.5509999847412109,NA,-27.317583943461315,NA
0,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,50.29999923706055,5,80.45547348826037,82.41758241758241,NA,0.5029999923706054,NA,-30.15547425119982
31,2,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,55.80000305175781,5,80.45547348826037,82.41758241758241,NA,0.5580000305175781,NA,-24.655470436502554
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,41.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.41400001525878904,NA,-39.05547196238146
28,1,1,1,TRUE,2,0,TRUE,1,NA,1,39.900001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.3990000152587891,NA,-42.5175808917035,NA
31,2,0,0,TRUE,4,0,TRUE,3,NA,1,72.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7269999694824218,NA,-9.717585469340221,NA
28,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,19,4,80.45547348826037,82.41758241758241,NA,0.19,NA,-61.45547348826037
31,2,0,0,TRUE,4,0,TRUE,2,NA,1,65.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.654000015258789,NA,-17.017580891703503,NA
28,1,0,0,TRUE,2,0,TRUE,1,NA,1,35.400001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.35400001525878905,NA,-47.0175808917035,NA
28,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,37.900001525878906,3,80.45547348826037,82.41758241758241,NA,0.37900001525878907,NA,-42.55547196238146
31,2,1,2,TRUE,4,0,TRUE,3,NA,1,58.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.580999984741211,NA,-24.317583943461315,NA
31,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,63.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.6309999847412109,NA,-17.355475014139273
28,1,1,1,TRUE,2,0,TRUE,1,NA,1,37.70000076293945,3,NA,NA,80.45547348826037,82.41758241758241,0.3770000076293945,NA,-44.717581654642956,NA
28,1,1,1,FALSE,2,1,TRUE,NA,1,NA,NA,NA,39.599998474121094,3,80.45547348826037,82.41758241758241,NA,0.39599998474121095,NA,-40.85547501413927
32,1,1,1,FALSE,2,1,FALSE,NA,3,NA,NA,NA,57.29999923706055,4,80.45547348826037,82.41758241758241,NA,0.5729999923706055,NA,-23.15547425119982
29,1,0,0,FALSE,2,0,TRUE,1,NA,1,18.899999618530273,4,NA,NA,80.45547348826037,82.41758241758241,0.18899999618530272,NA,-63.517582799052136,NA
31,2,1,2,FALSE,4,1,TRUE,NA,4,NA,NA,NA,61.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.6190000152587891,NA,-18.55547196238146
31,1,1,2,FALSE,4,0,TRUE,3,NA,1,65.5999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6559999847412109,NA,-16.817583943461315,NA
28,1,1,1,TRUE,2,1,TRUE,NA,2,NA,NA,NA,39.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.3940000152587891,NA,-41.05547196238146
28,1,1,1,FALSE,2,0,TRUE,1,NA,1,46.20000076293945,3,NA,NA,80.45547348826037,82.41758241758241,0.4620000076293945,NA,-36.217581654642956,NA
30,1,0,0,TRUE,2,0,TRUE,2,NA,1,49.20000076293945,4,NA,NA,80.45547348826037,82.41758241758241,0.49200000762939455,NA,-33.217581654642956,NA
30,2,1,2,FALSE,4,0,TRUE,1,NA,1,69.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.6909999847412109,NA,-13.317583943461315,NA
30,2,0,0,FALSE,4,1,TRUE,NA,2,NA,NA,NA,56.099998474121094,5,80.45547348826037,82.41758241758241,NA,0.5609999847412109,NA,-24.355475014139273
28,1,1,1,TRUE,2,0,TRUE,1,NA,1,49.29999923706055,3,NA,NA,80.45547348826037,82.41758241758241,0.4929999923706055,NA,-33.11758318052186,NA
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,38.20000076293945,3,80.45547348826037,82.41758241758241,NA,0.3820000076293945,NA,-42.255472725320914
29,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,0,5,80.45547348826037,82.41758241758241,NA,0,NA,-80.45547348826037
30,1,1,2,TRUE,3,0,TRUE,1,NA,1,38.20000076293945,4,NA,NA,80.45547348826037,82.41758241758241,0.3820000076293945,NA,-44.217581654642956,NA
30,2,0,0,TRUE,5,0,TRUE,3,NA,1,56.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5609999847412109,NA,-26.317583943461315,NA
30,2,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,64.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6409999847412109,NA,-16.355475014139273
33,1,1,2,FALSE,2,0,TRUE,1,NA,1,40.29999923706055,3,NA,NA,80.45547348826037,82.41758241758241,0.40299999237060546,NA,-42.11758318052186,NA
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,37.900001525878906,3,80.45547348826037,82.41758241758241,NA,0.37900001525878907,NA,-42.55547196238146
35,1,1,1,TRUE,2,1,TRUE,NA,3,NA,NA,NA,39.599998474121094,4,80.45547348826037,82.41758241758241,NA,0.39599998474121095,NA,-40.85547501413927
30,2,0,0,TRUE,4,1,TRUE,NA,4,NA,NA,NA,67.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6709999847412109,NA,-13.355475014139273
٢٧,1,0,0,FALSE,3,0,TRUE,3,NA,1,40.099998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.40099998474121096,NA,-42.317583943461315,NA
30,2,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,56.19999694824219,5,80.45547348826037,82.41758241758241,NA,0.5619999694824219,NA,-24.25547654001818
0,1,0,0,FALSE,7,1,TRUE,NA,2,NA,NA,NA,18.299999237060547,2,80.45547348826037,82.41758241758241,NA,0.18299999237060546,NA,-62.15547425119982
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,39,3,80.45547348826037,82.41758241758241,NA,0.39,NA,-41.45547348826037
٢٧,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,79,3,80.45547348826037,82.41758241758241,NA,0.79,NA,-1.4554734882603668
29,1,0,0,TRUE,2,0,TRUE,2,NA,0,8.199999809265137,5,NA,NA,80.45547348826037,82.41758241758241,0.08199999809265136,NA,-74.21758260831727,NA
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,41.79999923706055,3,NA,NA,80.45547348826037,82.41758241758241,0.4179999923706055,NA,-40.61758318052186,NA
34,1,1,2,FALSE,6,0,TRUE,2,NA,1,36.599998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.3659999847412109,NA,-45.817583943461315,NA
29,1,0,0,TRUE,2,0,TRUE,2,NA,1,73.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.7390000152587891,NA,-8.517580891703503,NA
٣٣,1,0,0,TRUE,2,1,TRUE,NA,3,NA,NA,NA,19.200000762939453,2,80.45547348826037,82.41758241758241,NA,0.19200000762939454,NA,-61.255472725320914
29,1,0,0,FALSE,3,0,TRUE,2,NA,1,60.900001525878906,4,NA,NA,80.45547348826037,82.41758241758241,0.6090000152587891,NA,-21.517580891703503,NA
30,2,0,0,TRUE,4,1,TRUE,NA,1,NA,NA,NA,66.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6609999847412109,NA,-14.355475014139273
27,1,1,2,TRUE,3,0,TRUE,2,NA,1,28.299999237060547,3,NA,NA,80.45547348826037,82.41758241758241,0.28299999237060547,NA,-54.11758318052186,NA
33,1,0,0,TRUE,3,1,TRUE,NA,3,NA,NA,NA,58.5,4,80.45547348826037,82.41758241758241,NA,0.585,NA,-21.955473488260367
30,2,0,0,TRUE,3,0,TRUE,2,NA,1,55.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.5509999847412109,NA,-27.317583943461315,NA
22,1,1,1,TRUE,3,1,TRUE,NA,3,NA,NA,NA,81.69999694824219,4,80.45547348826037,82.41758241758241,NA,0.8169999694824219,NA,1.2445234599818207
35,1,1,2,TRUE,3,1,TRUE,NA,4,NA,NA,NA,79.69999694824219,5,80.45547348826037,82.41758241758241,NA,0.7969999694824219,NA,-0.7554765400181793
30,1,0,0,TRUE,2,0,TRUE,1,NA,1,70.0999984741211,5,NA,NA,80.45547348826037,82.41758241758241,0.700999984741211,NA,-12.317583943461315,NA
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,44.400001525878906,3,NA,NA,80.45547348826037,82.41758241758241,0.44400001525878907,NA,-38.0175808917035,NA
26,1,1,2,TRUE,2,1,TRUE,NA,2,NA,NA,NA,54.80000305175781,3,80.45547348826037,82.41758241758241,NA,0.5480000305175782,NA,-25.655470436502554
36,1,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,100,5,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,48.599998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.4859999847412109,NA,-33.817583943461315,NA
28,1,0,0,TRUE,2,0,TRUE,2,NA,1,42.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.4209999847412109,NA,-40.317583943461315,NA
31,1,1,2,TRUE,4,1,TRUE,NA,4,NA,NA,NA,38.5,3,80.45547348826037,82.41758241758241,NA,0.385,NA,-41.95547348826037
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,49.400001525878906,3,80.45547348826037,82.41758241758241,NA,0.49400001525878906,NA,-31.05547196238146
29,2,0,0,FALSE,4,0,TRUE,1,NA,1,65.4000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.654000015258789,NA,-17.017580891703503,NA
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,53,4,NA,NA,80.45547348826037,82.41758241758241,0.53,NA,-29.41758241758241,NA
30,1,0,0,TRUE,2,0,TRUE,1,NA,1,64.5,2,NA,NA,80.45547348826037,82.41758241758241,0.645,NA,-17.91758241758241,NA
35,1,1,2,TRUE,4,1,TRUE,NA,4,NA,NA,NA,52.400001525878906,4,80.45547348826037,82.41758241758241,NA,0.524000015258789,NA,-28.05547196238146
29,2,0,0,FALSE,4,1,TRUE,NA,3,NA,NA,NA,65.0999984741211,5,80.45547348826037,82.41758241758241,NA,0.6509999847412109,NA,-15.355475014139273
29,2,0,0,FALSE,5,0,TRUE,1,NA,0,79.69999694824219,5,NA,NA,80.45547348826037,82.41758241758241,0.7969999694824219,NA,-2.7175854693402215,NA
31,1,0,0,TRUE,2,0,TRUE,1,NA,1,37.900001525878906,5,NA,NA,80.45547348826037,82.41758241758241,0.37900001525878907,NA,-44.5175808917035,NA
33,1,0,0,TRUE,2,1,TRUE,NA,1,NA,NA,NA,38.70000076293945,3,80.45547348826037,82.41758241758241,NA,0.3870000076293945,NA,-41.755472725320914
33,1,1,1,FALSE,2,0,TRUE,1,NA,1,43,3,NA,NA,80.45547348826037,82.41758241758241,0.43,NA,-39.41758241758241,NA
30,1,1,2,TRUE,3,1,TRUE,NA,3,NA,NA,NA,44.5,4,80.45547348826037,82.41758241758241,NA,0.445,NA,-35.95547348826037
29,2,0,0,TRUE,3,1,TRUE,NA,1,NA,NA,NA,65.4000015258789,5,80.45547348826037,82.41758241758241,NA,0.654000015258789,NA,-15.05547196238146
29,2,0,0,FALSE,4,1,TRUE,NA,4,NA,NA,NA,63.900001525878906,5,80.45547348826037,82.41758241758241,NA,0.639000015258789,NA,-16.55547196238146
34,1,0,0,TRUE,3,0,TRUE,1,NA,0,0.10000000149011612,1,NA,NA,80.45547348826037,82.41758241758241,0.0010000000149011613,NA,-82.31758241609229,NA
35,1,0,0,TRUE,4,1,TRUE,NA,3,NA,NA,NA,68.69999694824219,2,80.45547348826037,82.41758241758241,NA,0.6869999694824219,NA,-11.75547654001818
28,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,48.70000076293945,3,80.45547348826037,82.41758241758241,NA,0.48700000762939455,NA,-31.755472725320914
30,1,1,2,TRUE,4,0,TRUE,0,NA,1,71.9000015258789,5,NA,NA,80.45547348826037,82.41758241758241,0.7190000152587891,NA,-10.517580891703503,NA
30,2,0,0,FALSE,1,1,TRUE,NA,3,NA,NA,NA,40.20000076293945,3,80.45547348826037,82.41758241758241,NA,0.40200000762939453,NA,-40.255472725320914
33,1,0,0,TRUE,3,0,FALSE,1,NA,1,60.099998474121094,5,NA,NA,80.45547348826037,82.41758241758241,0.600999984741211,NA,-22.317583943461315,NA
32,1,1,2,TRUE,2,1,TRUE,NA,3,NA,NA,NA,100,4,80.45547348826037,82.41758241758241,NA,1,NA,19.544526511739633
33,1,1,1,TRUE,2,0,TRUE,1,NA,1,44.099998474121094,3,NA,NA,80.45547348826037,82.41758241758241,0.44099998474121094,NA,-38.317583943461315,NA
33,1,1,1,TRUE,2,1,TRUE,NA,1,NA,NA,NA,39.900001525878906,3,80.45547348826037,82.41758241758241,NA,0.3990000152587891,NA,-40.55547196238146
33,1,0,0,FALSE,2,0,TRUE,2,NA,1,71,4,NA,NA,80.45547348826037,82.41758241758241,0.71,NA,-11.417582417582409,NA
